,modelname,check,check_compound,checkTF,checkTF_compound,norm,norm_compound,lognorm,lognorm_compound,normX,normX_compound,lognormX,lognormX_compound,alpha,alpha_compound,alpha_weighted,alpha_weighted_compound,spectralnorm,spectralnorm_compound,logspectralnorm,logspectralnorm_compound,softrank,softrank_compound,softranklog,softranklog_compound,softranklogratio,softranklogratio_compound,sigma_mp,sigma_mp_compound,numofSpikes,numofSpikes_compound,ratio_numofSpikes,ratio_numofSpikes_compound,softrank_mp,softrank_mp_compound,logpnorm,logpnorm_compound
83,bagnet17,0.5015638090360826,0.1371748688394281,0.4252873563218391,0.1070707070707071,8.258018493652344,7.933266162872314,0.1578214168548584,-0.2903094887733459,61.66197204589844,86.0828628540039,-0.416725367307663,-1.423415303230286,2.790226471268654,3.297076380426165,-1.637552677142078,-3.764356298136399,55.32785415649414,80.22933197021484,-0.7064672112464905,-1.73028290271759,19.62428932566877,25.98927459756175,1.045557343557444,1.20596592969841,-59.66202926635742,-96.08560180664062,0.7417809774709304,0.5528440875771606,17.61627906976744,25.19135802469136,0.06527282982065098,0.08133058074433662,424055206466.6531,675347180668.8698,-1.224436238370945,-3.367722816623057
84,bagnet33,0.4941450708374195,0.1494608728630991,0.4947368421052631,0.1272727272727273,8.987037658691406,8.763230323791504,-0.5935579538345337,-1.711672902107239,193.0078277587891,322.4469299316406,-1.816694855690002,-4.070544719696045,2.419529979576797,2.660434123308127,-3.306553107802939,-7.21504311552722,185.4301452636719,312.4088745117188,-2.024513721466064,-4.212470054626465,13.49156560275457,13.56747086625047,0.8646012771643683,0.8769982868574366,2.742163181304932,3.315421581268311,0.7469983689328459,0.5355253243152007,17.56382978723404,27.19958847736626,0.05519319656251062,0.07732537325349959,911120007939.4785,1586023717523.926,-2.942782790620596,-6.896001925721428
85,dla34,1.085417842427914,0.6612642519926764,0.7993197278911565,0.67281298484306,8.162965774536133,8.707538604736328,0.8734732866287231,0.8855663537979126,9.406790733337402,10.66680335998535,0.8957791924476624,0.8922644257545471,3.342413983727387,4.068491952032334,1.739894412656704,1.669243855713259,6.321847915649414,4.698274612426758,0.6151368021965027,0.5074381232261658,19.16326398597375,23.12923610474068,1.220925402203008,1.28543315861302,3.974709272384644,2.945982217788696,0.8894414242511524,0.7999976325757578,4.470046082949309,14.04040404040404,0.02656409000576209,0.05762167144762249,1.067342476233115,0.8957683704211459,2.217918032557548,2.121773256828516
86,dla46c,1.337835568991006,0.4356187536098947,0.5645933014354066,0.265722615576843,6.851049900054932,7.04140567779541,0.8142560124397278,0.8043627142906189,8.002547264099121,7.657418727874756,0.8526048064231873,0.7745071649551392,4.061210968977816,5.116834905735869,1.76532555100977,1.556216813489099,6.913474559783936,2.884212255477905,0.6182540059089661,0.2964460849761963,16.57532328031976,22.60969063706868,1.156765839747466,1.285964701126595,14.29675960540771,34.15226745605469,0.8936576772054036,0.7593040544800309,2.72,6.534979423868314,0.01915125315217951,0.03857835369223243,1.039225808568248,0.9547794262841995,2.163851242607829,1.958311539076137
87,dla46xc,1.749576573201183,0.6148141790950892,0.2248803827751196,0.09361839974084872,6.332686424255371,6.332686424255371,0.7405381202697754,0.7405381202697754,6.577928066253662,6.577928066253662,0.6589774489402771,0.6589774489402771,4.286866271924982,4.286866271924982,1.004692750550663,1.004692750550663,6.941276073455811,3.228440999984741,0.634894073009491,0.3396001160144806,22.22443333645571,22.22443333645571,1.269513167563594,1.269513167563594,14.54111003875732,14.54111003875732,0.8541161990165711,0.8541161990165711,6.5,6.5,0.03231581346449341,0.03231581346449341,1.992509405569002,1.992509405569002,1.487972163986005,1.487972163986005
88,dla60,0.7693515647220858,0.2421814927100359,0.61328125,0.2343041383219955,6.4744553565979,6.496166229248047,0.7714783549308777,0.7454800605773926,6.607474327087402,6.226760387420654,0.7379206418991089,0.6052021384239197,3.060372127297872,4.02902716454852,0.9274379567925456,0.4571920386554674,5.206649780273438,2.635958909988403,0.4333367943763733,0.1735778301954269,20.31352384308499,27.00270974506404,1.193438030391413,1.344396822207613,1.874176025390625,-3.020920991897583,0.8440130974264709,0.5736284354402074,7.294117647058823,22.50094161958569,0.01970931697738378,0.05731744654522298,1.269094699140399,0.9010424019627653,1.512777325583218,1.040541400280256
89,dla60x,1.223284265320552,0.3953887005927139,0.58203125,0.2430909863945578,7.304276466369629,7.304276466369629,0.8010305166244507,0.8010305166244507,6.412627696990967,6.412627696990967,0.6072974801063538,0.6072974801063538,4.232933877614321,4.232933877614321,0.5054103762062915,0.5054103762062915,4.633410930633545,2.535433292388916,0.435180127620697,0.1958470940589905,35.69324939321572,35.69324939321572,1.50881203642147,1.50881203642147,-3.171838521957397,-3.171838521957397,0.7399647983284884,0.7399647983284884,25.13953488372093,25.13953488372093,0.0507530204622097,0.0507530204622097,2.557413412525363,2.557413412525363,1.085824263107753,1.085824263107753
90,dla60xc,1.573973494095225,0.5621390930841083,0.2352941176470588,0.09862145916567684,5.691865921020508,5.691865921020508,0.7061633467674255,0.7061633467674255,5.067906379699707,5.067906379699707,0.580407977104187,0.580407977104187,4.402843514073661,4.402843514073661,0.6211659201804571,0.6211659201804571,6.038871765136719,2.641246557235718,0.5619726777076721,0.2554706037044525,22.80102689127782,22.80102689127782,1.299924138160755,1.299924138160755,2.981081962585449,2.981081962585449,0.840556515284947,0.840556515284947,4.214285714285714,4.214285714285714,0.02446287351335985,0.02446287351335985,2.503888358754331,2.503888358754331,1.145746624077304,1.145746624077304
91,dla102,0.6643212403529049,0.2003321921094126,0.4974619289340101,0.1849142172592307,5.453639030456543,5.010817527770996,0.7027615308761597,0.6433860063552856,4.687416076660156,3.797538757324219,0.5907289385795593,0.4089393317699432,2.863057140584391,3.261177092250241,0.5606238848476242,-0.02254702356643584,3.273290634155273,1.619076728820801,0.2922276556491852,0.003116203937679529,19.45253851423135,24.76473311222139,1.184453347652664,1.303562481986901,4.893075466156006,10.08340167999268,0.8255873291015627,0.5374281148207595,3.107692307692308,9.718371837183719,0.01064481862798787,0.03192295881929838,1.599453142676009,1.009786797246534,1.112673770416438,0.5663132657051065
92,dla102x,0.960813900169783,0.3222658996193142,0.6852791878172588,0.2659051041800368,5.445120811462402,5.445120811462402,0.671324610710144,0.671324610710144,3.664382696151733,3.664382696151733,0.3633466362953186,0.3633466362953186,3.796024849925246,3.796024849925246,-0.2658938401626935,-0.2658938401626935,3.051033973693848,1.554451107978821,0.2289994210004807,0.00175836740527302,31.89476963703871,31.89476963703871,1.449005568168676,1.449005568168676,-8.456195831298828,-8.456195831298828,0.7532662002354452,0.7532662002354452,6.986301369863014,6.986301369863014,0.01596357234897025,0.01596357234897025,3.238882369505937,3.238882369505937,0.2745060125612196,0.2745060125612196
93,dla102x2,0.9237718881741103,0.3228286040347922,0.7055837563451777,0.2640225901681428,5.700700283050537,5.700700283050537,0.681525468826294,0.681525468826294,3.883511781692505,3.883511781692505,0.3743394315242767,0.3743394315242767,3.485095074215424,3.485095074215424,-0.1510980551067972,-0.1510980551067972,2.758741617202759,1.588058590888977,0.1826446056365967,0.0056352773681283,33.14820983708464,33.14820983708464,1.45258259304291,1.45258259304291,8.17792797088623,8.17792797088623,0.3423247538527397,0.3423247538527397,24.35616438356164,24.35616438356164,0.05505086490785322,0.05505086490785322,0.4510482931971618,0.4510482931971618,0.4342641886664659,0.4342641886664659
94,dla169,0.5281278547404189,0.161452927564408,0.2096505823627288,0.07425297535187644,4.474184989929199,4.027664661407471,0.6154098510742188,0.5486616492271423,3.330144643783569,2.639420747756958,0.4333008527755737,0.2418561279773712,2.763385270133006,3.016052982678219,0.1978426405965172,-0.4249509186161645,2.472297668457031,1.180387616157532,0.1573456674814224,-0.1397528797388077,17.41638939651219,21.84557987564924,1.140524793866471,1.255187643874254,1.558234572410583,-1.729473948478699,0.8167767701113136,0.5147348113434749,1.862781954887218,5.93970189701897,0.006776726613627288,0.02080161137672911,2.111928763701935,1.26603432111965,0.7155266208090173,0.1615068234598573
95,fishnet150,0.4558607686879922,0.1956906786891831,0.2375690607734807,0.09492273730684327,3.915518522262573,4.045701026916504,0.5393796563148499,0.5319230556488037,2.772817134857178,2.914788722991943,0.301994264125824,0.2292084097862244,3.199369746941673,3.53171264065045,-0.2772834368112271,-0.5907240982711899,1.780415058135986,1.32510781288147,-0.04763754084706306,-0.1839641779661179,17.77211006216205,21.42783923713554,1.148639794987841,1.246227259155607,-14.5257740020752,-5.371036052703857,0.7948074381692071,0.5169967963960436,3.265625,11.3671875,0.01478919969961262,0.05101346252861939,3.404179548867899,1.651914986166742,0.2547427421826344,-0.04112206397742049
96,espnetv2_wd2,0.7083617947292893,0.3325244510655724,0.3366336633663367,0.1235827664399093,14.50765419006348,14.50765419006348,1.010768413543701,1.010768413543701,35.11455917358398,35.11455917358398,1.18674111366272,1.18674111366272,4.698487309770005,4.698487309770005,3.280504097523512,3.280504097523512,7.716552734375,4.763060092926025,-1.954240560531616,-0.5957165956497192,23.29414959447081,23.29414959447081,1.281356941309525,1.281356941309525,3.242212295532227,3.242212295532227,0.977951045036316,0.977951045036316,42.0,42.0,0.1926211926211926,0.1926211926211926,0.8048094162745352,0.8048094162745352,3.768928012145218,3.768928012145218
97,espnetv2_w1,0.7769802390900281,0.2555098497552071,0.2235294117647059,0.04691358024691358,9.019392967224121,9.019392967224121,0.8736913800239563,0.8736913800239563,13.45014190673828,13.45014190673828,0.9038302302360535,0.9038302302360535,5.781020335198043,5.781020335198043,2.323048222983838,2.323048222983838,8.97792911529541,4.54610538482666,-2.345913410186768,-0.6801953911781311,22.91885902491777,22.91885902491777,1.310914759834733,1.310914759834733,4.85318660736084,4.85318660736084,0.9038519271214804,0.9038519271214804,14.29166666666667,14.29166666666667,0.06663651840817193,0.06663651840817193,1.184431559222163,1.184431559222163,2.737389199941691,2.737389199941691
98,espnetv2_w5d4,0.7193482955203324,0.2350462919575569,0.2352941176470588,0.04938271604938272,9.56740665435791,9.56740665435791,0.909602165222168,0.909602165222168,13.39979839324951,13.39979839324951,0.9280462265014648,0.9280462265014648,5.410791436245244,5.410791436245244,2.257697734760784,2.257697734760784,7.578930854797363,4.289935111999512,-2.350717782974243,-0.6542365550994873,27.09316698604425,27.09316698604425,1.386404158797197,1.386404158797197,5.269857883453369,5.269857883453369,0.8974045801162722,0.8974045801162722,13.125,13.125,0.05292874476259557,0.05292874476259557,1.203430412101944,1.203430412101944,2.68749567498332,2.68749567498332
99,espnetv2_w3d2,0.6530634591607981,0.210930643303618,0.2235294117647059,0.04691358024691358,10.01724910736084,10.01724910736084,0.9357450604438782,0.9357450604438782,13.33701229095459,13.33701229095459,0.9438271522521973,0.9438271522521973,5.186100451774157,5.186100451774157,2.221607259914874,2.221607259914874,5.848464488983154,3.864965200424194,-2.362653017044067,-0.6585810780525208,30.98237909887386,30.98237909887386,1.441053592046371,1.441053592046371,5.573001861572266,5.573001861572266,0.8902443424860639,0.8902443424860639,12.08333333333333,12.08333333333333,0.04406988507750884,0.04406988507750884,1.191012189521179,1.191012189521179,2.673858072026251,2.673858072026251
100,espnetv2_w2,0.5618668863015864,0.1775333022048535,0.1058823529411765,0.02222222222222222,9.632728576660156,9.632728576660156,0.9296042919158936,0.9296042919158936,11.98521423339844,11.98521423339844,0.9315520524978638,0.9315520524978638,5.415170349572465,5.415170349572465,2.15729114069399,2.15729114069399,5.269638061523438,3.806419134140015,-3.545386791229248,-1.116218686103821,32.57197545910213,32.57197545910213,1.454070311507884,1.454070311507884,5.549387454986572,5.549387454986572,0.8803215014934542,0.8803215014934542,10.1875,10.1875,0.04496952702719261,0.04496952702719261,1.184002180245991,1.184002180245991,2.628810035724459,2.628810035724459
101,hrnet_w18_small_v1,0.7221390661240771,0.5473340695746635,0.7892156862745098,0.5833333333333334,6.198215484619141,7.125482559204102,0.7455804347991943,0.7690552473068237,6.783035755157471,9.094001770019531,0.7152054309844971,0.7266851663589478,3.449693096886414,3.54577234987675,1.012112650799159,1.150170065758803,2.205395936965942,2.251568555831909,0.1103194653987885,0.06897810846567154,17.1138144383352,19.52794752861559,1.148596560085998,1.183132062615216,3.323441743850708,0.03204345703125,0.8410467041015626,0.7359586758083769,6.84,21.11111111111111,0.02722549775896227,0.05719067195787807,1.493103668465762,1.142238502024511,1.495349039622336,1.594554910733629
102,hrnet_w18_small_v2,0.5361466078923592,0.4266679832889163,0.5108038029386344,0.3979797979797979,4.767307281494141,5.383322715759277,0.637482762336731,0.6573591828346252,4.281208515167236,5.617146015167236,0.5196539163589478,0.5320670008659363,3.32443096471625,3.593101094755708,0.4026903434546246,0.4966973111792638,1.222519278526306,1.2691570520401,-0.1288115978240967,-0.1688269227743149,15.7493081011618,17.69160925822737,1.12165106301195,1.155486665462985,19.94568824768066,18.19829750061035,0.848069925511137,0.7579774596199158,3.449468085106383,12.30357142857143,0.01344551443492463,0.03579497967525821,2.328106050096482,1.913187006071258,0.8968461983345482,0.953381994073985
103,hrnetv2_w18,0.4126299278600979,0.3569980305459484,0.2102318145483613,0.1792774369461486,3.37514328956604,3.772531270980835,0.4914253354072571,0.5115517973899841,2.31463360786438,3.136576890945435,0.2511136531829834,0.2774951756000519,3.097036472016025,3.256183850022077,-0.3023182756649426,-0.2086387578362526,0.7117070555686951,0.7725247144699097,-0.3397519886493683,-0.3548120558261871,13.61651583660954,14.64550846303667,1.073729799418046,1.089648018395584,-1.134414196014404,-1.492964267730713,0.843420070143051,0.7785383787191692,1.46689497716895,6.14272030651341,0.006030193579919307,0.02220213136975844,4.046054408313291,3.485842554798993,0.1785934432794881,0.2497501248241722
104,hrnetv2_w30,0.3741486528699383,0.3229815625711935,0.1270983213429256,0.1083844580777096,2.907198429107666,3.080370664596558,0.4139744639396667,0.41767218708992,1.679015517234802,2.068923950195312,0.08551371842622757,0.0870310440659523,3.106757532568805,3.200994813707736,-0.8253991987881111,-0.7846441921958894,0.6899423599243164,0.7342877388000488,-0.3519295752048492,-0.3702549934387207,14.04675295092082,14.51479141113961,1.084743049745241,1.090482806288016,-2.018061637878418,6.031510829925537,0.7983188034162588,0.7391383298750022,0.9849906191369606,3.636607622114868,0.006816705466630261,0.01591929911401985,5.543159149495701,4.886312180697391,-0.3492427601036629,-0.3204971909818016
105,hrnetv2_w32,0.3615315573057025,0.3119974467160671,0.1175059952038369,0.1002044989775051,2.887437343597412,3.050832033157349,0.4078947305679321,0.4105412662029266,1.64146089553833,2.000550508499146,0.06809666007757187,0.06858385354280472,3.090292002440921,3.137794585453502,-0.8649451816307977,-0.8238008313767082,0.6802787184715271,0.7159030437469482,-0.3721412420272827,-0.3925354480743408,14.26450531004857,14.76588002366988,1.08680310129604,1.091784178121358,8.152055740356445,6.230537891387939,0.797840044070513,0.7425995485691763,0.9924953095684803,3.63016639828234,0.006653067534208563,0.01499635264261401,5.924433353534855,5.258929114828718,-0.4017824256550448,-0.3687293482456057
106,hrnetv2_w40,0.3423663434501644,0.2953937178710348,0.08193445243804956,0.06987048398091343,3.135210037231445,3.276466369628906,0.4445376694202423,0.4456562399864197,1.78310751914978,2.133282423019409,0.1098723113536835,0.1074061542749405,3.125268085595045,3.206522107494394,-0.7648685162774231,-0.7578641621155368,0.6830601096153259,0.7263129353523254,-0.3674968183040619,-0.3880155384540558,15.67094011752815,16.12761506733612,1.127728482124059,1.134090458056417,17.7898998260498,15.6799783706665,0.8057043983788698,0.742876899133622,1.076297686053784,3.693505099302201,0.006528513744429655,0.01515785989750175,5.597613713454164,4.928712222036783,-0.2949178390278676,-0.2954736202171183
107,hrnetv2_w44,0.3388637077127605,0.2921263222437958,0.08273381294964029,0.0705521472392638,3.176063776016235,3.302237749099731,0.452380359172821,0.4515073597431183,1.749471426010132,2.084561347961426,0.1043422147631645,0.1007837057113647,3.195684130477577,3.221881604482211,-0.8452366332199494,-0.8144189973337587,0.6856433749198914,0.7240756154060364,-0.3834133744239807,-0.4042844176292419,16.71637057420583,17.00290085660004,1.160337497496746,1.161514701430569,-2.983096837997437,-2.25320029258728,0.8002187921405959,0.7373827102833134,1.086303939962477,3.641975308641975,0.006563373319527882,0.01496296557088067,5.700586732172289,5.018977080054937,-0.3699951739767502,-0.3420364611680985
108,hrnetv2_w48,0.3322964148036875,0.2864358610996556,0.07633892885691447,0.0650988411724608,3.253887414932251,3.371706962585449,0.4631063044071198,0.4614672064781189,1.773120045661926,2.09881329536438,0.1135765612125397,0.1091873869299889,3.219304914059013,3.299199188617321,-0.8091120359850599,-0.7999629173491919,0.6872654557228088,0.7234603762626648,-0.3757490217685699,-0.39778932929039,17.27642597675755,17.53786337126041,1.171694573893144,1.172229071712388,15.65981864929199,4.76111888885498,0.802236937713146,0.7385810505595186,1.120075046904315,3.683843263553408,0.00652679905957232,0.01462077057054017,5.545734827459492,4.883032002290317,-0.346958942071722,-0.3460383361029385
109,hrnetv2_w64,0.3069866264810623,0.2644441019682522,0.05115907274180655,0.04362644853442399,2.814162254333496,2.836506128311157,0.3739981651306152,0.3634937405586243,1.448190331459045,1.606615543365479,-0.02620765939354897,-0.0492149218916893,3.06419614212961,3.081299312002509,-1.094091744366567,-1.148020948236254,0.6988291144371033,0.7290351986885071,-0.3573786616325378,-0.3837206959724426,15.49807664531454,15.65304834100692,1.107561930436911,1.109940360261073,-11.16185474395752,-7.805677890777588,0.7735016892131158,0.7091743164904947,1.076551168412571,2.672187715665977,0.0082018629582982,0.01277705030906989,7.397096208677816,6.524558589335444,-0.6440408541543149,-0.6987630264473652
110,vovnet39,0.7574717054343464,0.6436447678691788,0.7894736842105263,0.6666666666666667,6.993632316589355,8.689828872680664,0.8158398866653442,0.879502534866333,7.652576923370361,10.33752632141113,0.7939079999923706,0.869127631187439,3.034629040497586,3.292259669882757,1.301825043370841,1.622532080201944,4.00989294052124,4.674332618713379,0.4745497405529022,0.5222707986831665,17.9527576286698,23.31943346822078,1.183386478353904,1.25754747004527,3.341487407684326,3.438984870910645,0.8805531978283898,0.8194190426905271,8.111864406779661,27.03418803418804,0.03661641887630376,0.05832632577388275,1.316657781789273,1.127768380504152,1.771607693761948,2.060260388626079
111,vovnet57,0.5916963798228827,0.5041715512911225,0.5497737556561086,0.4655172413793103,5.693671703338623,7.134322166442871,0.7155594229698181,0.7824537754058838,5.285778522491455,7.210386276245117,0.605701744556427,0.6856123805046082,2.969583123826368,3.246324616232863,0.7639225481538624,1.061248240261578,2.72395396232605,3.197912693023682,0.2864128649234772,0.3373153805732727,17.3545857603485,22.78277147376697,1.165378514780835,1.244134374519953,-1.288485407829285,-0.2773858904838562,0.8520767571358979,0.7883813381380971,7.600461893764434,23.70955165692008,0.03305066775017182,0.05072116281704527,2.049230227540838,1.752870188958547,1.2489123024395,1.523186359728439
112,diapreresnet164bn_cifar10,0.5219805632311284,0.2312424263347743,0.6833602584814217,0.2625698324022346,3.492618083953857,3.24590539932251,0.532536506652832,0.4995923340320587,0.03730284795165062,0.01899396255612373,-1.536460399627686,-1.918041348457336,3.13910180544044,3.722229289632565,-6.088838595226903,-8.801488689329975,0.05028363317251205,0.02361004613339901,-1.634223937988281,-2.067520141601562,10.90886956878463,12.85508907363091,1.008394950310347,1.037557001445657,78.9768295288086,19.94098472595215,0.6260306564031864,0.423167136863426,0.0,0.0,0.0,0.0,106.2065691682485,87.63467743381936,-5.573057764701683,-8.321024437279238
113,diapreresnet164bn_cifar100,0.6806601008091873,0.303923691602956,0.7802907915993538,0.2998137802607077,5.46680212020874,5.472450256347656,0.7294153571128845,0.7201879024505615,0.0781300887465477,0.04226463288068771,-1.200266122817993,-1.546936750411987,4.440211605812851,4.944251999279242,-7.39336817166936,-10.04088300356544,0.07860396802425385,0.03750120103359222,-1.411407113075256,-1.807461380958557,14.12920955114098,16.38120981793511,1.116786509168298,1.156570773135985,12.54853534698486,14.10235023498535,0.6160646913109755,0.4180205131489071,0.0,0.0,0.0,0.0,53.51704080967316,41.40300155032728,-6.946968433371486,-9.646401772826973
114,diapreresnet164bn_svhn,0.4393031999569859,0.1926335647808723,0.3893376413570275,0.1495965238981999,3.208399772644043,2.832404851913452,0.4955389797687531,0.4377657175064087,0.03454355895519257,0.01656736806035042,-1.589053750038147,-2.028641700744629,2.942207662510933,3.802453789810109,-5.972115104073518,-9.5909773160581,0.04061699658632278,0.0186660923063755,-1.740518927574158,-2.203457117080688,9.938341299094766,12.43415759332813,0.9656931761097176,1.023091374806603,1.182325124740601,0.3242216110229492,0.6330814855238972,0.425830783420139,0.0,0.0,0.0,0.0,113.5166740506383,108.2433954151512,-5.468855330119771,-9.105996359424472
115,resnet10_cub,0.8332502246772344,0.3953633195554374,0.424,0.2297226582940869,4.038541316986084,3.983307838439941,0.5743650794029236,0.5101931691169739,0.01659583859145641,0.01396263856440783,-1.906555771827698,-2.117153882980347,3.931909753643013,3.934836268816519,-9.848927553759024,-10.35942864817502,0.03279123455286026,0.01167384441941977,-1.893158912658691,-2.392861843109131,18.0980919051703,18.61396144855188,1.132056622352184,1.168234541985783,0.2556558549404144,0.3945275247097015,0.5693825812088815,0.4895655201099537,0.0,0.0,0.0,0.0,732.4829533730656,659.980036144658,-9.437806239664631,-9.9592463888885
116,resnet12_cub,0.725372349441195,0.3720297771738974,0.3146853146853147,0.1398337112622827,3.541561126708984,3.616508960723877,0.5071130990982056,0.4684643745422363,0.01484430115669966,0.01301640272140503,-1.919996380805969,-2.098709344863892,3.43145717552809,3.576858364734088,-8.226504386234186,-9.109978439301681,0.02711854130029678,0.01043962966650724,-1.955475926399231,-2.370170593261719,15.91693653305437,16.86355730077758,1.072473996502139,1.117649719008477,1.752922654151917,1.492390632629395,0.6010116771941489,0.5245642671130952,0.0,0.0,0.0,0.0,648.9616997605414,606.0728834749925,-7.83288394358498,-8.724490209999678
117,resnet14_cub,0.6121016606180206,0.325685318596056,0.2049689440993789,0.03961584633853541,3.003303050994873,3.139668941497803,0.4389047622680664,0.413676530122757,0.01087299175560474,0.01001070160418749,-2.036208868026733,-2.180246591567993,3.48599358049184,3.636479469726265,-8.909999832891453,-9.751932555629828,0.01964804343879223,0.007677670102566481,-2.102272272109985,-2.461721897125244,15.32068337145281,16.34841156014431,1.066354069619498,1.109027836526649,5.178064823150635,4.213296890258789,0.625631365094866,0.5532688395182292,0.0,0.0,0.0,0.0,815.0399002065733,764.9476566475614,-8.497868318396254,-9.352934815936434
118,resnet16_cub,0.5065450711472881,0.2815967906006436,0.1843575418994413,0.03544575725026853,2.700942277908325,2.820141792297363,0.392171174287796,0.3768810033798218,0.007789807859808207,0.007288841065019369,-2.173811912536621,-2.282860279083252,3.515490624877818,4.084717476988248,-9.350971680058585,-11.45862588848375,0.01425817795097828,0.005617608316242695,-2.248043537139893,-2.572871446609497,15.68626366949124,17.28262080767308,1.071192627188863,1.122340813428681,-1.894501447677612,-1.275684833526611,0.6474110576923078,0.5787866512345681,0.0,0.0,0.0,0.0,1101.589820344662,1029.090492608489,-8.965351731811307,-11.10151561960102
119,resnet18_cub,0.4497214098737762,0.2529168689273367,0.1725888324873096,0.03304178814382896,2.5773766040802,2.666141986846924,0.3711033463478088,0.3557366728782654,0.005965820513665676,0.005729431286454201,-2.290660381317139,-2.378662347793579,3.32164981740754,3.342988644803973,-8.967123247638215,-9.32227112196729,0.01141334883868694,0.004515937529504299,-2.363995313644409,-2.658210039138794,15.01068529693112,16.16027574622652,1.075964000107543,1.116781274877159,-2.81559157371521,-2.10210919380188,0.6686575564822637,0.6031184353298613,0.0,0.0,0.0,0.0,1023.471933003389,991.8499781948985,-8.60675124421992,-8.936037547178985
120,resnet26_cub,0.3981459322377288,0.238576682205114,0.1338289962825279,0.02533427163969036,2.422743320465088,2.539684534072876,0.3257128596305847,0.3314541280269623,0.00535507733002305,0.005348415113985538,-2.341884613037109,-2.376198530197144,2.95250279339072,2.955544354535115,-7.99759401317864,-8.093563942713871,0.01049145217984915,0.00426959153264761,-2.438741445541382,-2.648431777954102,14.35529635808231,15.22631922674601,1.024424047595282,1.060276733818619,-3.561865329742432,-3.01998496055603,0.7064139293323866,0.6548058113219248,0.0,0.0,0.0,0.0,1089.868542225132,1013.30129224097,-7.595067309243492,-7.66744154559913
121,seresnet10_cub,0.7100776834874614,0.2433775228461496,0.3007518796992481,0.06910700788251808,3.769924402236938,3.802248239517212,0.5458757877349854,0.4985395967960358,0.01459579262882471,0.0126368748024106,-1.953907251358032,-2.123022317886353,3.755872394941929,3.724260699952329,-9.360924155475717,-9.558887785202199,0.02526248618960381,0.008469117805361748,-1.991409659385681,-2.36670446395874,17.34428124961246,17.3380473677025,1.117711338046895,1.129847826082069,10.64064502716064,7.664781093597412,0.5708458830180922,0.4905952510127315,0.0,0.0,0.0,0.0,806.4327769227708,665.19307688997,-8.954818605177296,-9.164493607453585
122,seresnet12_cub,0.6280336962630109,0.2267070989763222,0.2418300653594771,0.04471655328798185,3.331294059753418,3.474561214447021,0.483717292547226,0.4606635868549347,0.0132653983309865,0.01192107610404491,-1.959722995758057,-2.101618051528931,3.57951932537392,3.612633883114903,-8.73866079179925,-9.112513186234832,0.02190668694674969,0.007893461734056473,-2.034379482269287,-2.349778175354004,15.47769118066987,16.21647456858797,1.068536759841591,1.100207065158612,-5.416778087615967,-3.889458417892456,0.6023092586436171,0.5255323040674604,0.0,0.0,0.0,0.0,685.0465679917975,601.9522390505439,-8.350411333577602,-8.717309153712383
123,seresnet14_cub,0.579188628373427,0.2104301577919227,0.2254335260115607,0.03370083665650168,3.104506254196167,3.277644395828247,0.4541454613208771,0.4412774443626404,0.01158092077821493,0.01073140278458595,-2.000136613845825,-2.115932941436768,3.434860474368389,3.443127659683538,-8.516403790374783,-8.769200932930648,0.01946365274488926,0.006948095746338367,-2.112504005432129,-2.547428369522095,14.60088390036204,15.4920637719292,1.046342438501006,1.081119194547096,-3.87506365776062,-2.88226056098938,0.6269895717075895,0.5543252224392363,0.0,0.0,0.0,0.0,649.1058568678083,585.2164040212778,-8.138262466168653,-8.384182446564818
124,seresnet16_cub,0.5285411778812187,0.1944150673387399,0.1761658031088083,0.02102659245516388,3.018386125564575,3.167258262634277,0.4425147473812103,0.4350602924823761,0.009795201942324638,0.00928543135523796,-2.065927267074585,-2.149811267852783,3.377128256932215,3.528754376696817,-8.39876640043786,-9.055367466901808,0.01686256006360054,0.005933967418968678,-2.309466361999512,-3.30014443397522,14.48694089144743,15.21332634064369,1.051867768886672,1.073950890239029,1.75744104385376,1.50989305973053,0.6475856370192308,0.578926745756173,0.0,0.0,0.0,0.0,692.7785987354994,627.2256325863162,-8.034735291089234,-8.718679995691259
125,seresnet18_cub,0.4399252404545161,0.1607120991370784,0.1596244131455399,0.0187534473248759,2.667577028274536,2.786221027374268,0.388624906539917,0.3788273334503174,0.006190184969455004,0.006128693930804729,-2.26789927482605,-2.335499286651611,3.32591368312829,3.305681702493819,-8.755778102233117,-8.870594857044482,0.01119015924632549,0.004154718946665525,-2.515326499938965,-3.52474570274353,14.39140660805104,14.58974541566591,1.076648345691152,1.087813967342214,0.2105957716703415,0.3010115623474121,0.6646308857685812,0.5998076171875002,0.0,0.0,0.0,0.0,831.929355856523,766.480339695577,-8.41509480200055,-8.533694308113786
126,seresnet26_cub,0.3191080085956192,0.1216880598934459,0.1228668941979522,0.01386214863303812,2.083373546600342,2.210862398147583,0.2752842903137207,0.2804550230503082,0.00394903402775526,0.004105486441403627,-2.473299980163574,-2.499022245407104,3.126433381862866,3.150656976463005,-8.92971886606602,-9.038035586056647,0.006907392293214798,0.002616515150293708,-3.044058084487915,-5.238528251647949,14.52183937389129,14.64514492503301,1.057582944286818,1.068512322392192,-4.142748355865479,-3.509507417678833,0.7024584517045457,0.6513526165674605,0.0,0.0,0.0,0.0,1541.330554462136,1411.43007334939,-8.546311294435013,-8.664497756766895
