layer_id,layer_type,N,M,level,comment,check,checkTF,norm,log_norm,normX,lognormX,alpha,alpha_weighted,spectral_norm,log_spectral_norm,stable_rank,log_stable_rank,softranklogratio,sigma_mp,numofSpikes,ratio_numofSpikes,mp_softrank,log_alpha_norm,NxM
61,CONV2D,64,64,LEVEL.SLICE,Slice level,0.8950713872909546,True,5.06328821182251,0.7044326663017273,6.049986362457275,0.7817543745040894,3.5271816746788893,2.1158104081355336,3.9797756671905518,0.5998585820198059,6.441791155486223,0.8090066407739315,2.3486621379852295,0.9598632812500001,1,0.015873015873015872,0.9260194396357,2.217735046684402,4096
61,CONV2D,64,64,LEVEL.SLICE,Slice level,1.281771719455719,True,7.250795841217041,0.8603856563568115,12.224461555480957,1.0872297286987305,2.8683284053591915,2.484835082367486,7.350217819213867,0.8663002252578735,7.152710092993429,0.8544706229803011,1.9863440990447998,0.9928710937500002,2,0.031746031746031744,0.5364694314972558,2.7484158006646853,4096
61,CONV2D,64,64,LEVEL.SLICE,Slice level,0.9955962896347046,True,5.6319427490234375,0.7506582140922546,6.784902572631836,0.8315436244010925,3.152304673568255,1.8028613212002587,3.7318034172058105,0.571918785572052,8.499590024938357,0.9293979781612326,2.6250531673431396,0.9639648437500001,1,0.015873015873015872,0.9960104643992441,2.070774204718789,4096
61,CONV2D,64,64,LEVEL.SLICE,Slice level,1.2479133009910583,True,7.059263229370117,0.8487593531608582,11.632893562316895,1.0656877756118774,2.514326445632319,1.9516077393883913,5.973038196563721,0.7761952877044678,8.343028351493823,0.9213237194170234,2.186974287033081,0.9932617187500002,3,0.047619047619047616,0.6606817909302002,2.4368348236025734,4096
61,CONV2D,64,64,LEVEL.SLICE,Slice level,2.659333884716034,False,15.043463706970215,1.1773478984832764,46.550235748291016,1.6679219007492065,5.045270089636131,6.583153987238533,20.17511749267578,1.3048161268234253,11.217050780336532,1.0498786859583988,1.8046177625656128,1.2009765625000004,15,0.23809523809523808,0.28596444465873405,6.863282565964016,4096
61,CONV2D,64,64,LEVEL.SLICE,Slice level,1.822856068611145,False,10.311631202697754,1.0133273601531982,20.844953536987305,1.3190009593963623,3.5967373429563563,3.4294979628051494,8.984675407409668,0.9535024166107178,11.834564123982634,1.0731522671628542,2.1254844665527344,1.0876953125000004,5,0.07936507936507936,0.5267105545977195,3.864810307239679,4096
61,CONV2D,64,64,LEVEL.SLICE,Slice level,0.9778150320053101,True,5.531356334686279,0.7428316473960876,6.677582263946533,0.8246192336082458,2.845110047568803,1.5843782617866113,3.6047706604003906,0.556877613067627,8.48761331253779,0.9287855853069852,2.6678450107574463,0.9630859375,0,0.0,1.0292298597586456,1.9355718401631647,4096
61,CONV2D,64,64,LEVEL.SLICE,Slice level,1.8311378359794617,False,10.358480453491211,1.0152961015701294,21.409786224365234,1.330612301826477,3.8747512532160306,3.9881557273769497,10.697134971618652,1.029267430305481,10.030545494228233,1.0013245520325091,1.9728516340255737,1.0884765625000004,5,0.07936507936507936,0.44302741584669614,4.223152224765459,4096
61,CONV2D,64,64,LEVEL.SLICE,Slice level,1.409747153520584,True,7.974733352661133,0.9017161726951599,12.629172325134277,1.101374864578247,3.075464169538158,2.2363905671143205,5.335457801818848,0.7271717190742493,11.919572228613248,1.0762606696587167,2.4800641536712646,1.0111328125000003,2,0.031746031746031744,0.7664868526675481,2.7728557450472273,4096
61,CONV2D,576,576,LEVEL.LAYER,Layer level,1.457915852467219,0.6666666666666666,8.247218132019043,0.8905283808708191,16.089330673217773,1.1121937036514282,3.3888304557949036,2.9085212286014706,7.759110450744629,0.8206564784049988,9.325162840512252,0.9604000801613282,2.244210720062256,1.0290364583333336,3.7777777777777777,0.059964726631393295,0.6856222504435271,3.237048062094444,331776
70,CONV2D,64,64,LEVEL.SLICE,Slice level,1.0790616273880005,True,6.1040940284729,0.7856212258338928,7.275534152984619,0.8618648648262024,3.6776748138070463,1.753913958779506,2.998525857925415,0.47690778970718384,12.426076915207931,1.0943340374910828,3.294642210006714,0.9704101562500003,0,0.0,1.256210075324731,2.2342666735367573,4096
70,CONV2D,64,64,LEVEL.SLICE,Slice level,1.402049034833908,True,7.931186676025391,0.8993381857872009,13.465717315673828,1.1292295455932617,2.486001737344488,2.0329666862530127,6.573025703430176,0.8177653551101685,9.569974292609722,0.9809107711527331,2.1995012760162354,1.0114257812500003,3,0.047619047619047616,0.6225331002430098,2.547204900673808,4096
70,CONV2D,64,64,LEVEL.SLICE,Slice level,1.1438751518726349,True,6.470734596252441,0.8109535574913025,8.22684383392334,0.9152332544326782,3.8146485405038777,2.2492717204745856,3.8872315883636475,0.5896404385566711,10.771260698444806,1.0322665373124076,2.7506706714630127,0.9747070312500004,1,0.015873015873015872,0.9776143345298122,2.5295865679739937,4096
70,CONV2D,64,64,LEVEL.SLICE,Slice level,1.5107561945915222,False,8.546128273010254,0.9317694306373596,15.570473670959473,1.192301869392395,1.783693542290485,1.4144743705546443,6.208724021911621,0.7930023670196533,11.763478969274905,1.070535780389607,2.3499770164489746,1.0364257812500002,4,0.06349206349206349,0.692043483516732,2.2560190976782177,4096
70,CONV2D,64,64,LEVEL.SLICE,Slice level,2.203604578971863,False,12.465470314025879,1.0957087278366089,33.13751220703125,1.520319938659668,2.177939059693856,2.57053916345088,15.144762992858887,1.1802624464035034,10.260183271318366,1.0111551183792464,1.8567208051681519,1.1334960937500003,10,0.15873015873015872,0.33934217503624764,3.2104399291221966,4096
