layer_id,layer_type,N,M,level,comment,check,checkTF,norm,log_norm,normX,lognormX,alpha,alpha_weighted,spectral_norm,log_spectral_norm,stable_rank,log_stable_rank,softranklogratio,sigma_mp,numofSpikes,ratio_numofSpikes,mp_softrank,log_alpha_norm,NxM
12,CONV2D,64,64,LEVEL.SLICE,Slice level,1.1314082443714142,True,6.400211334228516,0.8061943054199219,11.904840469360352,1.0757235288619995,1.7216317731567468,1.571454916368671,8.180330276489258,0.9127708673477173,5.0074659170163445,0.6996180019791729,1.766477346420288,0.9772460937500004,3,0.047619047619047616,0.46697888266939847,1.9641883714196877,4096
12,CONV2D,64,64,LEVEL.SLICE,Slice level,1.3841689825057983,True,7.830041885375977,0.893764078617096,16.964115142822266,1.229531168937683,1.6576303131977599,1.600899419264973,9.242216110229492,0.9657761454582214,6.633645627630147,0.8217522675941585,1.8508726358413696,1.00380859375,4,0.06349206349206349,0.43609982746133313,2.197743254775307,4096
12,CONV2D,64,64,LEVEL.SLICE,Slice level,1.2149429619312286,True,6.87275505065918,0.8371308445930481,13.81739330291748,1.1404261589050293,2.4181296230381757,2.3782162244385154,9.627071380615234,0.9834941625595093,4.906452640409667,0.6907676111684316,1.7023606300354004,0.9856445312500003,3,0.047619047619047616,0.40365145164092836,2.619076280567443,4096
12,CONV2D,64,64,LEVEL.SLICE,Slice level,1.405784010887146,True,7.952315330505371,0.9004936218261719,17.154817581176758,1.2343860864639282,2.0420376649972614,2.0123028294011074,9.670257568359375,0.9854380488395691,6.539560215922692,0.8155485430918401,1.8275995254516602,1.00439453125,4,0.06349206349206349,0.4172823627265209,2.502207643913347,4096
12,CONV2D,64,64,LEVEL.SLICE,Slice level,2.600326895713806,False,14.70966911315918,1.1676028966903687,69.01984405517578,1.8389739990234375,1.9875482869395404,3.289124385418773,45.17151641845703,1.6548646688461304,4.790057235056041,0.680340702709032,1.4111154079437256,1.1010742187500004,11,0.1746031746031746,0.1073564319043929,3.659543609523962,4096
12,CONV2D,64,64,LEVEL.SLICE,Slice level,1.5971598029136658,False,9.034899711608887,0.955923318862915,20.76882553100586,1.3174118995666504,1.5431133033342748,1.5172761228366505,9.621797561645508,0.9832562208175659,8.483796791350633,0.9285902575045877,1.9444029331207275,1.0312500000000004,7,0.1111111111111111,0.4421111662966836,2.2768433249244127,4096
12,CONV2D,64,64,LEVEL.SLICE,Slice level,1.2441015243530273,True,7.037700653076172,0.8474307656288147,14.228283882141113,1.1531524658203125,2.4696882216731226,2.432512804555183,9.659350395202637,0.984947919845581,5.127601602392506,0.7099142745833085,1.7207636833190918,0.9856445312500003,3,0.047619047619047616,0.40230303076975804,2.688373453609294,4096
12,CONV2D,64,64,LEVEL.SLICE,Slice level,1.723544418811798,False,9.749839782714844,0.9889974594116211,24.74202537536621,1.3934352397918701,2.026608757640555,2.2363224358223124,12.690534591674805,1.1034798622131348,7.4905708643812,0.8745149170056324,1.792506217956543,1.0421875000000003,7,0.1111111111111111,0.3423510493804989,2.8111814017387036,4096
12,CONV2D,64,64,LEVEL.SLICE,Slice level,1.4008792340755463,True,7.924569129943848,0.898975670337677,17.24786949157715,1.236735463142395,2.192353298914351,2.2796299730791887,10.959973335266113,1.0398094654083252,5.729830335763306,0.7581417623979864,1.7291159629821777,0.9994140625000003,3,0.047619047619047616,0.36453676079087993,2.634270871833428,4096
12,CONV2D,576,576,LEVEL.LAYER,Layer level,1.5224795639514923,0.6666666666666666,8.612444877624512,0.9218347072601318,22.871999740600586,1.291086196899414,2.006526804765754,2.146415456798375,13.869227409362793,1.0682041645050049,6.078775692213615,0.7754653708926834,1.7494683265686035,1.0145182291666668,5.0,0.07936507936507936,0.37585232929337714,2.594825356922843,331776
16,CONV2D,64,64,LEVEL.SLICE,Slice level,1.113933652639389,True,6.3013596534729,0.799434244632721,8.546541213989258,0.9317904114723206,4.955157680703728,3.1928345480542712,4.409057140350342,0.6443457007408142,9.005810116070151,0.9545227857967667,2.4813828468322754,0.9777343750000004,1,0.015873015873015872,0.867273412547047,3.349449418916613,4096
16,CONV2D,64,64,LEVEL.SLICE,Slice level,1.3122896254062653,True,7.423431396484375,0.8706046938896179,12.313799858093262,1.0903921127319336,2.3869006115618614,1.8948939862174408,6.221170425415039,0.7938721179962158,8.858031509992456,0.9473372208337602,2.193311929702759,0.9989257812500002,3,0.047619047619047616,0.6415851007094341,2.404260571787742,4096
16,CONV2D,64,64,LEVEL.SLICE,Slice level,1.2066020965576172,True,6.825571537017822,0.8341390490531921,9.744425773620605,0.9887562394142151,6.245716119955969,4.261380826870939,4.811593055725098,0.6822888851165771,9.682543119533424,0.9859894397178911,2.4451208114624023,0.9850585937500002,1,0.015873015873015872,0.8066693047563411,4.361136317775203,4096
16,CONV2D,64,64,LEVEL.SLICE,Slice level,1.2794362306594849,True,7.237583637237549,0.8595935702323914,11.849444389343262,1.0736980438232422,2.1160278736862628,1.6707033888100213,6.1595234870910645,0.7895471453666687,8.504332895749581,0.9296402519806001,2.1774349212646484,0.9973632812500002,2,0.031746031746031744,0.6459810742861676,2.2115818123799333,4096
16,CONV2D,64,64,LEVEL.SLICE,Slice level,1.9128193259239197,False,10.820538520812988,1.0342488288879395,26.98811149597168,1.431172490119934,2.1849483090674022,2.477551537908834,13.61187744140625,1.133918046951294,8.601616973184548,0.9345800996763398,1.824204444885254,1.0775390625000003,7,0.1111111111111111,0.3411994891640739,3.03150214912015,4096
