layer_id,layer_type,N,M,level,comment,check,checkTF,norm,log_norm,normX,lognormX,alpha,alpha_weighted,spectral_norm,log_spectral_norm,stable_rank,log_stable_rank,softranklogratio,sigma_mp,numofSpikes,ratio_numofSpikes,mp_softrank,log_alpha_norm,NxM
47,CONV2D,64,64,LEVEL.SLICE,Slice level,0.6092811673879623,True,3.4466147422790527,0.5373927354812622,2.749286413192749,0.43921998143196106,1.994584024208606,0.32370488909228773,1.4530876874923706,0.16229182481765747,8.175109272773387,0.912493566377625,6.622544765472412,0.9341894531250001,0,0.0,2.4023594090137115,0.8788541245545577,4096
47,CONV2D,64,64,LEVEL.SLICE,Slice level,0.7126861810684204,True,4.031561851501465,0.6054733395576477,4.078131675720215,0.6104612350463867,1.715480623094087,0.5670056216201174,2.1405370235443115,0.330522745847702,7.593181537315324,0.8804237830876939,3.6637303829193115,0.9537109375000001,0,0.0,1.6996935598379432,1.1938397336479594,4096
47,CONV2D,64,64,LEVEL.SLICE,Slice level,0.8947708904743195,True,5.061588287353516,0.7042868137359619,6.261650085449219,0.7966887950897217,1.61037976245143,0.6904656463742408,2.6838572025299072,0.4287593960762024,9.5458389915424,0.979814104901964,3.2852299213409424,0.9628906250000001,0,0.0,1.3818292683360172,1.4968317943897504,4096
47,CONV2D,64,64,LEVEL.SLICE,Slice level,0.8062779307365417,True,4.560996055603027,0.6590597033500671,5.319979190826416,0.725909948348999,1.8054980563664942,0.8303528458716982,2.8833839893341064,0.45990249514579773,7.214679303714509,0.8582170312406607,2.8660852909088135,0.9593750000000001,0,0.0,1.2768339178483894,1.406865248462236,4096
47,CONV2D,64,64,LEVEL.SLICE,Slice level,0.5903573334217072,True,3.3395650386810303,0.5236899256706238,2.588974714279175,0.4131278097629547,1.8524182825693545,0.2359118216988954,1.340767741203308,0.12735354900360107,8.318142675635748,0.9200263652606889,8.224197387695312,0.9282128906250001,0,0.0,2.5704061148171298,0.8436030577805967,4096
47,CONV2D,64,64,LEVEL.SLICE,Slice level,0.76712965965271,True,4.339540481567383,0.6374437212944031,4.640700817108154,0.6665835976600647,4.980683613431955,2.028022934986532,2.5537467002868652,0.40717780590057373,7.374114423757705,0.8677098722477247,3.131035089492798,0.9550781250000001,0,0.0,1.428762923990203,2.157593671313783,4096
47,CONV2D,64,64,LEVEL.SLICE,Slice level,0.6713999211788177,True,3.798011302947998,0.5795562267303467,3.5212864875793457,0.5467013716697693,1.647524310282702,0.42985095960291536,1.8235076665878296,0.2609075903892517,7.910524894214593,0.8982053015884275,4.442623615264893,0.9473632812500001,0,0.0,1.9687287846896426,1.0861222482857449,4096
47,CONV2D,576,576,LEVEL.LAYER,Layer level,0.7042616456747055,1.0,3.98390531539917,0.5958265662193298,3.969590902328491,0.5769340991973877,2.1433343542975583,0.6490214077274955,2.0389280319213867,0.289896696805954,8.006854212480977,0.9017563687141767,5.513288974761963,0.9459157986111113,0.0,0.0,1.9084674623840772,1.2221154674798063,331776
51,CONV2D,256,64,LEVEL.SLICE,Slice level,0.034279730170965195,False,3.102647066116333,0.4917323887348175,1.506729245185852,0.1780352145433426,7.184570002458704,-2.0629578164413256,0.5162352323532104,-0.28715234994888306,18.646702193410313,1.2706020347588578,-3.4250683784484863,0.421650390625,1,0.015873015873015872,0.7748627755839169,-1.894150020325066,16384
51,CONV2D,256,64,LEVEL.LAYER,Layer level,0.034279730170965195,0.0,3.102647066116333,0.4917323887348175,1.506729245185852,0.1780352145433426,7.184570002458704,-2.0629578164413256,0.5162352323532104,-0.28715234994888306,18.646702193410313,1.2706020347588578,-3.4250683784484863,0.421650390625,1.0,0.015873015873015872,0.7748627755839169,-1.894150020325066,16384
58,CONV2D,256,128,LEVEL.SLICE,Slice level,0.03768956113141986,False,4.824264049530029,0.683431088924408,3.2080156803131104,0.5062364935874939,2.235003248269638,-0.025920540085002046,0.9734751582145691,-0.011675126850605011,23.903399490340277,1.3784596697727107,-117.8580551147461,0.4294140625,13,0.10236220472440945,0.5519140379093668,0.9536640997377055,32768
58,CONV2D,256,128,LEVEL.LAYER,Layer level,0.03768956113141986,0.0,4.824264049530029,0.683431088924408,3.2080156803131104,0.5062364935874939,2.235003248269638,-0.025920540085002046,0.9734751582145691,-0.011675126850605011,23.903399490340277,1.3784596697727107,-117.8580551147461,0.4294140625,13.0,0.10236220472440945,0.5519140379093668,0.9536640997377055,32768
62,CONV2D,128,128,LEVEL.SLICE,Slice level,0.571206354432171,True,4.569650650024414,0.6598830223083496,3.2302417755126953,0.5092350244522095,2.595948481055361,0.3232608408860686,1.3320647478103638,0.12452533841133118,15.676202045087747,1.1952408523118847,10.598389625549316,0.9280371093750001,0,0.0,2.586220416596714,0.9362015480960013,16384
62,CONV2D,128,128,LEVEL.SLICE,Slice level,0.7156919888610954,True,5.725535869598389,0.7578161358833313,5.070670127868652,0.7050653696060181,3.799397738930183,1.183566002796978,2.0488646030426025,0.3115132451057434,15.999933374177738,1.2041181742004745,4.865372657775879,0.9534179687500002,0,0.0,1.7746492834532959,1.5941706461091318,16384
62,CONV2D,128,128,LEVEL.SLICE,Slice level,0.6621592113718319,True,5.297273635864258,0.7240524291992188,4.219378471374512,0.6252484917640686,3.3250545714596833,0.6177341502146789,1.533841848373413,0.1857805848121643,18.2946102073157,1.2623231606597243,7.7946600914001465,0.93779296875,0,0.0,2.293465824915694,1.2195666005736778,16384
62,CONV2D,128,128,LEVEL.SLICE,Slice level,0.7058952489526776,True,5.647161960601807,0.7518302202224731,4.9432783126831055,0.6940150856971741,3.3586495937321943,0.9786400759099751,1.9560449123382568,0.29137882590293884,16.303522451406497,1.212281445872581,5.160496234893799,0.9500976562500002,0,0.0,1.8459394477326456,1.4832841708457574,16384
62,CONV2D,128,128,LEVEL.SLICE,Slice level,0.716628533981856,True,5.733027935028076,0.7583840489387512,5.4423394203186035,0.7357856035232544,1.7462009201867899,0.5720102019575558,2.1260478496551514,0.3275730311870575,15.459449186011298,1.1891940161193453,4.630305290222168,0.9536132812500002,0,0.0,1.7109230101040536,1.4609070894865193,16384
