layer_id,layer_type,N,M,level,comment,check,checkTF,norm,log_norm,normX,lognormX,alpha,alpha_weighted,spectral_norm,log_spectral_norm,stable_rank,log_stable_rank,softranklogratio,sigma_mp,numofSpikes,ratio_numofSpikes,mp_softrank,log_alpha_norm,NxM
1,CONV1D,50257,1024,LEVEL.SLICE,Slice level,0.11581992670843397,False,587.51171875,2.7690165042877197,107546.34375,5.031595706939697,2.933464804960179,14.754991477224978,107123.6640625,5.029885292053223,3.2221646598817024,0.5081477300778607,1.1010257005691528,0.3,1022,0.9990224828934506,1.0971185166213517e-06,14.75502238020516,51463168
1,CONV1D,50257,1024,LEVEL.LAYER,Layer level,0.11581992670843397,0.0,587.51171875,2.7690165042877197,107546.34375,5.031595706939697,2.933464804960179,14.754991477224978,107123.6640625,5.029885292053223,3.2221646598817024,0.5081477300778607,1.1010257005691528,0.3,1022.0,0.9990224828934506,1.0971185166213517e-06,14.75502238020516,51463168
2,CONV1D,1024,1024,LEVEL.SLICE,Slice level,0.037552084773778915,False,27.190614700317383,1.43441903591156,381.6047058105469,2.581613779067993,1.7976949968626061,4.395329430405152,278.59942626953125,2.4449801445007324,2.6537350247385674,0.4238575564188011,1.1733583211898804,0.9875976562500003,9,0.008797653958944282,0.014003596527914101,4.688814594829734,1048576
2,CONV1D,1024,1024,LEVEL.LAYER,Layer level,0.037552084773778915,0.0,27.190614700317383,1.43441903591156,381.6047058105469,2.581613779067993,1.7976949968626061,4.395329430405152,278.59942626953125,2.4449801445007324,2.6537350247385674,0.4238575564188011,1.1733583211898804,0.9875976562500003,9.0,0.008797653958944282,0.014003596527914101,4.688814594829734,1048576
8,CONV1D,3072,1024,LEVEL.SLICE,Slice level,0.16772766061450803,False,210.35374450683594,2.3229503631591797,4620.65087890625,3.664703130722046,2.3093480594811377,7.598530810997842,1951.350341796875,3.290335178375244,22.675898002786,1.3555644948471193,1.4119837284088135,0.9110742187500002,693,0.6774193548387096,0.001058346294454896,8.248831756864888,3145728
8,CONV1D,3072,1024,LEVEL.LAYER,Layer level,0.16772766061450803,0.0,210.35374450683594,2.3229503631591797,4620.65087890625,3.664703130722046,2.3093480594811377,7.598530810997842,1951.350341796875,3.290335178375244,22.675898002786,1.3555644948471193,1.4119837284088135,0.9110742187500002,693.0,0.6774193548387096,0.001058346294454896,8.248831756864888,3145728
9,CONV1D,1024,1024,LEVEL.SLICE,Slice level,0.042032890021800995,False,30.4350643157959,1.4833742380142212,55.70621871948242,1.745903730392456,3.241065565483834,3.729122375789518,14.144035339355469,1.1505733728408813,65.4882166523891,1.816163164064898,2.5784690380096436,1.0019531250000004,47,0.04594330400782014,0.2839026979327251,4.463964520640751,1048576
9,CONV1D,1024,1024,LEVEL.LAYER,Layer level,0.042032890021800995,0.0,30.4350643157959,1.4833742380142212,55.70621871948242,1.745903730392456,3.241065565483834,3.729122375789518,14.144035339355469,1.1505733728408813,65.4882166523891,1.816163164064898,2.5784690380096436,1.0019531250000004,47.0,0.04594330400782014,0.2839026979327251,4.463964520640751,1048576
14,CONV1D,4096,1024,LEVEL.SLICE,Slice level,0.10199986398220062,False,147.71157836914062,2.169414520263672,1056.08984375,3.0237009525299072,2.716591921335149,7.5604365701602525,606.81884765625,2.7830591201782227,35.955858900627014,1.5557696674836488,1.5590142011642456,0.3,1023,1.0,0.00033370723048425845,7.713044744087612,4194304
14,CONV1D,4096,1024,LEVEL.LAYER,Layer level,0.10199986398220062,0.0,147.71157836914062,2.169414520263672,1056.08984375,3.0237009525299072,2.716591921335149,7.5604365701602525,606.81884765625,2.7830591201782227,35.955858900627014,1.5557696674836488,1.5590142011642456,0.3,1023.0,1.0,0.00033370723048425845,7.713044744087612,4194304
15,CONV1D,4096,1024,LEVEL.SLICE,Slice level,0.08332161605358124,False,120.66259002685547,2.0815725326538086,731.4829711914062,2.864204168319702,4.188880924545975,10.990110808452924,420.37677001953125,2.62363862991333,34.63429335509101,1.53950633113511,1.5867828130722046,0.3,1023,1.0,0.00048171044842820786,11.00816843000968,4194304
15,CONV1D,4096,1024,LEVEL.LAYER,Layer level,0.08332161605358124,0.0,120.66259002685547,2.0815725326538086,731.4829711914062,2.864204168319702,4.188880924545975,10.990110808452924,420.37677001953125,2.62363862991333,34.63429335509101,1.53950633113511,1.5867828130722046,0.3,1023.0,1.0,0.00048171044842820786,11.00816843000968,4194304
20,CONV1D,3072,1024,LEVEL.SLICE,Slice level,0.10094886117340506,False,126.60387420654297,2.102447032928467,1069.2208251953125,3.0290675163269043,2.8644399693474876,7.401056213525544,383.5047302246094,2.583770751953125,41.79489791098795,1.6211232687524169,1.6274253129959106,0.3,1023,1.0,0.0005838860144514681,8.013482427409222,3145728
20,CONV1D,3072,1024,LEVEL.LAYER,Layer level,0.10094886117340506,0.0,126.60387420654297,2.102447032928467,1069.2208251953125,3.0290675163269043,2.8644399693474876,7.401056213525544,383.5047302246094,2.583770751953125,41.79489791098795,1.6211232687524169,1.6274253129959106,0.3,1023.0,1.0,0.0005838860144514681,8.013482427409222,3145728
21,CONV1D,1024,1024,LEVEL.SLICE,Slice level,0.09003961831331253,False,65.19564819335938,1.8142186403274536,870.238037109375,2.939638137817383,2.1850679837671345,6.110682163249575,625.9849853515625,2.7965638637542725,6.790057435055169,0.8318734478625387,1.2974627017974854,1.1012695312500003,152,0.14858260019550343,0.007749675035934596,6.367987659259256,1048576
21,CONV1D,1024,1024,LEVEL.LAYER,Layer level,0.09003961831331253,0.0,65.19564819335938,1.8142186403274536,870.238037109375,2.939638137817383,2.1850679837671345,6.110682163249575,625.9849853515625,2.7965638637542725,6.790057435055169,0.8318734478625387,1.2974627017974854,1.1012695312500003,152.0,0.14858260019550343,0.007749675035934596,6.367987659259256,1048576
26,CONV1D,4096,1024,LEVEL.SLICE,Slice level,0.10570481419563293,False,153.07691955566406,2.1849098205566406,1749.371337890625,3.242882013320923,3.4909393093379766,11.0846285329458,1497.1202392578125,3.1752567291259766,15.651747191639668,1.1945628245236488,1.3762099742889404,0.3,1023,1.0,0.00013525969906249847,11.086455903984671,4194304
26,CONV1D,4096,1024,LEVEL.LAYER,Layer level,0.10570481419563293,0.0,153.07691955566406,2.1849098205566406,1749.371337890625,3.242882013320923,3.4909393093379766,11.0846285329458,1497.1202392578125,3.1752567291259766,15.651747191639668,1.1945628245236488,1.3762099742889404,0.3,1023.0,1.0,0.00013525969906249847,11.086455903984671,4194304
27,CONV1D,4096,1024,LEVEL.SLICE,Slice level,0.07914283871650696,False,114.6110610961914,2.0592265129089355,1062.7362060546875,3.026425361633301,3.2829271816935073,9.587600332320326,832.6128540039062,2.920443058013916,15.776494896156043,1.1980105212849241,1.4102153778076172,0.3,1023,1.0,0.00024321059448619727,9.624556301134538,4194304
27,CONV1D,4096,1024,LEVEL.LAYER,Layer level,0.07914283871650696,0.0,114.6110610961914,2.0592265129089355,1062.7362060546875,3.026425361633301,3.2829271816935073,9.587600332320326,832.6128540039062,2.920443058013916,15.776494896156043,1.1980105212849241,1.4102153778076172,0.3,1023.0,1.0,0.00024321059448619727,9.624556301134538,4194304
32,CONV1D,3072,1024,LEVEL.SLICE,Slice level,0.11455716252532708,False,143.6705780029297,2.1573679447174072,1316.554931640625,3.119438886642456,3.0198408281109157,8.215084557379342,525.2545166015625,2.720369815826416,39.297572304525644,1.5943657216905787,1.5860841274261475,0.3,1023,1.0,0.00042631326969378683,8.672351489998647,3145728
32,CONV1D,3072,1024,LEVEL.LAYER,Layer level,0.11455716252532708,0.0,143.6705780029297,2.1573679447174072,1316.554931640625,3.119438886642456,3.0198408281109157,8.215084557379342,525.2545166015625,2.720369815826416,39.297572304525644,1.5943657216905787,1.5860841274261475,0.3,1023.0,1.0,0.00042631326969378683,8.672351489998647,3145728
33,CONV1D,1024,1024,LEVEL.SLICE,Slice level,0.07076811045408249,False,51.241580963134766,1.7096225023269653,304.6095886230469,2.483743667602539,2.855322574140076,6.9344189117867145,268.28326416015625,2.428593635559082,9.787038014545237,0.9906512751968728,1.4079114198684692,1.1259765625000004,152,0.14858260019550343,0.018902746638365362,6.947142831593288,1048576
33,CONV1D,1024,1024,LEVEL.LAYER,Layer level,0.07076811045408249,0.0,51.241580963134766,1.7096225023269653,304.6095886230469,2.483743667602539,2.855322574140076,6.9344189117867145,268.28326416015625,2.428593635559082,9.787038014545237,0.9906512751968728,1.4079114198684692,1.1259765625000004,152.0,0.14858260019550343,0.018902746638365362,6.947142831593288,1048576
38,CONV1D,4096,1024,LEVEL.SLICE,Slice level,0.10658489167690277,False,154.35140991210938,2.1885106563568115,1407.41259765625,3.1484215259552,3.317395088160572,9.959759987906464,1005.27099609375,3.0022830963134766,23.69943227606599,1.3747379425364774,1.457897424697876,0.3,1023,1.0,0.0002014381710082424,9.978318098912577,4194304
38,CONV1D,4096,1024,LEVEL.LAYER,Layer level,0.10658489167690277,0.0,154.35140991210938,2.1885106563568115,1407.41259765625,3.1484215259552,3.317395088160572,9.959759987906464,1005.27099609375,3.0022830963134766,23.69943227606599,1.3747379425364774,1.457897424697876,0.3,1023.0,1.0,0.0002014381710082424,9.978318098912577,4194304
39,CONV1D,4096,1024,LEVEL.SLICE,Slice level,0.08172459900379181,False,118.349853515625,2.0731678009033203,920.2811279296875,2.9639205932617188,3.932173076572425,11.185895324067156,699.376953125,2.8447113037109375,20.027400089505303,1.3016245738533154,1.457559585571289,0.3,1022,0.9990224828934506,0.0002895437305495096,11.200247741301885,4194304
39,CONV1D,4096,1024,LEVEL.LAYER,Layer level,0.08172459900379181,0.0,118.349853515625,2.0731678009033203,920.2811279296875,2.9639205932617188,3.932173076572425,11.185895324067156,699.376953125,2.8447113037109375,20.027400089505303,1.3016245738533154,1.457559585571289,0.3,1022.0,0.9990224828934506,0.0002895437305495096,11.200247741301885,4194304
44,CONV1D,3072,1024,LEVEL.SLICE,Slice level,0.12077000738881491,False,151.46234130859375,2.180304765701294,1373.1336669921875,3.1377127170562744,2.8383247929020765,7.784033526110602,552.6805419921875,2.74247407913208,41.50828496571364,1.61813478962246,1.5900273323059082,0.3,1022,0.9990224828934506,0.00040515783279796537,8.22209298119558,3145728
44,CONV1D,3072,1024,LEVEL.LAYER,Layer level,0.12077000738881491,0.0,151.46234130859375,2.180304765701294,1373.1336669921875,3.1377127170562744,2.8383247929020765,7.784033526110602,552.6805419921875,2.74247407913208,41.50828496571364,1.61813478962246,1.5900273323059082,0.3,1022.0,0.9990224828934506,0.00040515783279796537,8.22209298119558,3145728
45,CONV1D,1024,1024,LEVEL.SLICE,Slice level,0.06835132837295532,False,49.49164962768555,1.6945319175720215,188.54673767089844,2.275418996810913,4.103795533778283,8.881533391822924,145.95655822753906,2.1642236709594727,16.781844459696316,1.2248396915729136,1.5659486055374146,1.1389648437500006,148,0.14467253176930597,0.0355513805926577,8.882775252669852,1048576
45,CONV1D,1024,1024,LEVEL.LAYER,Layer level,0.06835132837295532,0.0,49.49164962768555,1.6945319175720215,188.54673767089844,2.275418996810913,4.103795533778283,8.881533391822924,145.95655822753906,2.1642236709594727,16.781844459696316,1.2248396915729136,1.5659486055374146,1.1389648437500006,148.0,0.14467253176930597,0.0355513805926577,8.882775252669852,1048576
50,CONV1D,4096,1024,LEVEL.SLICE,Slice level,0.10893204808235168,False,157.75045776367188,2.1979706287384033,1588.88720703125,3.2010929584503174,3.0420761959242495,9.067143768163875,956.2628784179688,2.980577230453491,26.023389519132195,1.415363862309534,1.4748622179031372,0.3,1023,1.0,0.00021176181340456054,9.249483625988614,4194304
50,CONV1D,4096,1024,LEVEL.LAYER,Layer level,0.10893204808235168,0.0,157.75045776367188,2.1979706287384033,1588.88720703125,3.2010929584503174,3.0420761959242495,9.067143768163875,956.2628784179688,2.980577230453491,26.023389519132195,1.415363862309534,1.4748622179031372,0.3,1023.0,1.0,0.00021176181340456054,9.249483625988614,4194304
51,CONV1D,4096,1024,LEVEL.SLICE,Slice level,0.08521774411201477,False,123.40847778320312,2.0913450717926025,1344.0023193359375,3.1284000873565674,3.6892491811456374,11.382539776353903,1217.102783203125,3.0853271484375,12.513050272780545,1.097363189402649,1.3556716442108154,0.3,1020,0.9970674486803519,0.00016637888426012103,11.382899855286077,4194304
51,CONV1D,4096,1024,LEVEL.LAYER,Layer level,0.08521774411201477,0.0,123.40847778320312,2.0913450717926025,1344.0023193359375,3.1284000873565674,3.6892491811456374,11.382539776353903,1217.102783203125,3.0853271484375,12.513050272780545,1.097363189402649,1.3556716442108154,0.3,1020.0,0.9970674486803519,0.00016637888426012103,11.382899855286077,4194304
56,CONV1D,3072,1024,LEVEL.SLICE,Slice level,0.12110194424645779,False,151.87864685058594,2.1814966201782227,1297.15771484375,3.112992763519287,2.680645365036254,6.810740494019125,347.2876892089844,2.540689468383789,66.41776039822128,1.8222842271326953,1.7172343730926514,0.3,1022,0.9990224828934506,0.000644747405394713,7.705263881112451,3145728
56,CONV1D,3072,1024,LEVEL.LAYER,Layer level,0.12110194424645779,0.0,151.87864685058594,2.1814966201782227,1297.15771484375,3.112992763519287,2.680645365036254,6.810740494019125,347.2876892089844,2.540689468383789,66.41776039822128,1.8222842271326953,1.7172343730926514,0.3,1022.0,0.9990224828934506,0.000644747405394713,7.705263881112451,3145728
57,CONV1D,1024,1024,LEVEL.SLICE,Slice level,0.07061828672885895,False,51.13310241699219,1.7087020874023438,214.66281127929688,2.331756830215454,4.033786997982832,9.041622556976023,174.3702850341797,2.2414724826812744,14.994489489414397,1.1759316841199208,1.5246244668960571,1.1488281250000005,156,0.15249266862170088,0.030275931797708967,9.042311258859801,1048576
57,CONV1D,1024,1024,LEVEL.LAYER,Layer level,0.07061828672885895,0.0,51.13310241699219,1.7087020874023438,214.66281127929688,2.331756830215454,4.033786997982832,9.041622556976023,174.3702850341797,2.2414724826812744,14.994489489414397,1.1759316841199208,1.5246244668960571,1.1488281250000005,156.0,0.15249266862170088,0.030275931797708967,9.042311258859801,1048576
62,CONV1D,4096,1024,LEVEL.SLICE,Slice level,0.10867387056350708,False,157.37655639648438,2.1969399452209473,1484.7822265625,3.1716628074645996,3.047978124935968,9.010157163375576,903.8777465820312,2.9561097621917725,27.401260339103924,1.4377705389419178,1.486372470855713,0.3,1023,1.0,0.0002240347979975593,9.139036018514929,4194304
62,CONV1D,4096,1024,LEVEL.LAYER,Layer level,0.10867387056350708,0.0,157.37655639648438,2.1969399452209473,1484.7822265625,3.1716628074645996,3.047978124935968,9.010157163375576,903.8777465820312,2.9561097621917725,27.401260339103924,1.4377705389419178,1.486372470855713,0.3,1023.0,1.0,0.0002240347979975593,9.139036018514929,4194304
