layer_id,layer_type,N,M,level,comment,check,checkTF,norm,log_norm,normX,lognormX,alpha,alpha_weighted,spectral_norm,log_spectral_norm,stable_rank,log_stable_rank,softranklogratio,sigma_mp,numofSpikes,ratio_numofSpikes,mp_softrank,log_alpha_norm,NxM
7,CONV2D,64,64,LEVEL.SLICE,Slice level,0.07071846723556519,False,3.200352668762207,0.5051978230476379,2.7577476501464844,0.44055452942848206,1.288869666234546,0.08976020058516303,1.1739294528961182,0.06964199990034103,8.724752473497134,0.9407531146089577,14.508305549621582,0.9941406250000002,0,0.0,3.367542317469342,0.956634602630147,4096
7,CONV2D,64,64,LEVEL.LAYER,Layer level,0.07071846723556519,0.0,3.200352668762207,0.5051978230476379,2.7577476501464844,0.44055452942848206,1.288869666234546,0.08976020058516303,1.1739294528961182,0.06964199990034103,8.724752473497134,0.9407531146089577,14.508305549621582,0.9941406250000002,0.0,0.0,3.367542317469342,0.956634602630147,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.41550274193286896,False,2.350438356399536,0.37114885449409485,1.8234543800354004,0.26089489459991455,1.9746394515255983,0.3243114637565473,1.4596143960952759,0.16423813998699188,3.7849436845783893,0.5780594221032515,4.5196380615234375,0.9775390625000004,0,0.0,2.6187251401446168,0.5228197351722708,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.5094822943210602,True,2.8820669651031494,0.45970407128334045,2.683837413787842,0.4287562072277069,2.843751968799407,0.9662047952928186,2.186574935913086,0.3397643566131592,3.798779129658602,0.5796440433417633,2.706019163131714,0.9961914062500002,0,0.0,1.81543829271649,1.0272709011051953,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.452035054564476,False,2.557096242904663,0.4077470600605011,2.0881474018096924,0.31976115703582764,2.8412612092580147,0.6422348894619087,1.6828242540359497,0.22603876888751984,3.885576537162453,0.5894554680098527,3.6077635288238525,0.9866210937500003,0,0.0,2.3137802706752018,0.7106752403205998,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.5027947425842285,True,2.8442366123199463,0.4539657235145569,2.469252586364746,0.39256551861763,2.8840254471597175,0.7717843763812199,1.8518530130386353,0.2676065266132355,4.368424084989927,0.6403247928905313,3.3927836418151855,0.9946289062500003,0,0.0,2.136857160403373,0.8790612897475176,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.9392349421977997,True,5.313115119934082,0.7253492474555969,9.75314998626709,0.9891449213027954,1.4480631440689054,1.1200666074898564,5.935989856719971,0.7734931707382202,4.755602455759782,0.6772055426484993,1.8755161762237549,1.0316406250000005,2,0.031746031746031744,0.7171730432803008,1.6575555279499448,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.6718312650918961,True,3.8004510402679443,0.5798351168632507,4.681141376495361,0.6703517436981201,2.3449301223394254,1.2896523333001961,3.5479252338409424,0.5499744415283203,4.070948054371239,0.6096955607817918,2.108588218688965,1.00791015625,0,0.0,1.1453254527256949,1.4626526926125645,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.44912494719028473,False,2.5406343936920166,0.40494218468666077,1.9821124076843262,0.297128289937973,2.6901831527742015,0.5202802072110991,1.5609867572784424,0.19339922070503235,4.135088510338787,0.6164848099321761,4.187623023986816,0.9825195312500004,0,0.0,2.47367605797725,0.6142823879107909,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.6804289519786835,True,3.8490872383117676,0.5853577256202698,4.9486403465271,0.6944859027862549,2.202661125255795,1.2879295442509695,3.8433947563171387,0.5847150087356567,3.854785771008133,0.5860002472237381,2.002197504043579,1.0083984375000001,0,0.0,1.0583006351712891,1.4670264682956269,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.5395037680864334,True,3.051893949508667,0.4845694303512573,3.016117572784424,0.47944825887680054,3.1471582444073976,1.1820528783201534,2.3746156692504883,0.3755933344364166,3.9223392275783766,0.5935451513650267,2.58028507232666,0.9980468750000002,0,0.0,1.6779080126455486,1.2404396463192418,4096
9,CONV2D,576,576,LEVEL.LAYER,Layer level,0.5733265231053034,0.6666666666666666,3.2432243824005127,0.4969577193260193,3.7162060737609863,0.5036152005195618,2.4862970961764956,0.9005018994960854,2.715975522994995,0.3860914409160614,4.064054161716188,0.60782389314407,2.99782395362854,0.9981662326388892,0.2222222222222222,0.003527336860670194,1.7730204517488626,1.0646426543815282,331776
11,CONV2D,256,64,LEVEL.SLICE,Slice level,0.029212577268481255,False,2.6440207958221436,0.42226487398147583,1.7451684474945068,0.24183735251426697,4.442630191016058,0.37091965950661,1.2119683027267456,0.0834912583231926,5.768179198430242,0.7610387440276911,10.115220069885254,0.3,12,0.19047619047619047,0.16708367624133677,0.3949440969590918,16384
11,CONV2D,256,64,LEVEL.LAYER,Layer level,0.029212577268481255,0.0,2.6440207958221436,0.42226487398147583,1.7451684474945068,0.24183735251426697,4.442630191016058,0.37091965950661,1.2119683027267456,0.0834912583231926,5.768179198430242,0.7610387440276911,10.115220069885254,0.3,12.0,0.19047619047619047,0.16708367624133677,0.3949440969590918,16384
15,CONV2D,256,64,LEVEL.SLICE,Slice level,0.05179155617952347,False,4.687636375427246,0.6709539294242859,5.3075056076049805,0.7248904705047607,2.4133008001618843,1.0209066662166204,2.6487045288085938,0.4230335056781769,8.296110394727384,0.9188745224916334,3.172109365463257,0.3,25,0.3968253968253968,0.07645250307688027,1.548829200739905,16384
