layer_id,layer_type,N,M,level,comment,check,checkTF,norm,log_norm,normX,lognormX,alpha,alpha_weighted,spectral_norm,log_spectral_norm,stable_rank,log_stable_rank,softranklogratio,sigma_mp,numofSpikes,ratio_numofSpikes,mp_softrank,log_alpha_norm,NxM
7,CONV2D,64,64,LEVEL.SLICE,Slice level,0.07095703482627869,False,3.211148500442505,0.5066604018211365,2.4261093139648438,0.38491037487983704,10.445981032666966,-0.18835225422569915,0.9593318700790405,-0.018031127750873566,10.74859905236802,1.0313518629981766,-56.19855499267578,0.9312890625000001,0,0.0,3.6162635150966898,-0.018552252107644294,4096
7,CONV2D,64,64,LEVEL.LAYER,Layer level,0.07095703482627869,0.0,3.211148500442505,0.5066604018211365,2.4261093139648438,0.38491037487983704,10.445981032666966,-0.18835225422569915,0.9593318700790405,-0.018031127750873566,10.74859905236802,1.0313518629981766,-56.19855499267578,0.9312890625000001,0.0,0.0,3.6162635150966898,-0.018552252107644294,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.48631587624549866,False,2.7510180473327637,0.43949344754219055,2.8091514110565186,0.44857513904571533,2.0461449140451187,0.7832205157952745,2.414231061935425,0.3827788233757019,3.1347885179066335,0.49620824736635716,2.2963321208953857,0.9804687500000002,0,0.0,1.5927546614097123,0.9072400632098636,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.6410434395074844,True,3.6262893676757812,0.5594624280929565,5.2832746505737305,0.7229031920433044,2.1174583751615925,1.3207484460007257,4.204769134521484,0.6237421631813049,3.127393846051734,0.495182577244312,1.7938895225524902,0.9937500000000002,1,0.015873015873015872,0.9394462173243866,1.5043517749440554,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.5333826094865799,True,3.0172674655914307,0.4796138107776642,3.534945487976074,0.5483826994895935,2.2838373135257424,1.1243113376820815,3.1066384315490723,0.4922907054424286,2.930469134679469,0.46693715151221843,1.948499321937561,0.9835937500000003,0,0.0,1.2456643488934427,1.2008529510591077,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.6367553472518921,True,3.60203218460083,0.5565475821495056,4.878288269042969,0.6882674694061279,1.967426951454784,1.0721879148077098,3.507276773452759,0.5449700355529785,3.699350991025416,0.5681255387319751,2.042490243911743,0.9878906250000002,0,0.0,1.1130331351515865,1.3631940304383652,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,1.0614372789859772,True,6.004395484924316,0.7784692645072937,14.457404136657715,1.1600903272628784,1.4104422024317822,1.3780907217819531,9.485548973083496,0.977062463760376,3.800805931624196,0.5798756951815255,1.5934885740280151,1.01025390625,3,0.047619047619047616,0.43038606810473173,1.8335538060317964,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.7662834227085114,True,4.334753513336182,0.6369643807411194,6.333641529083252,0.8016535043716431,1.4841051000317105,1.004265519729084,4.749858856201172,0.6766806840896606,3.955924533308012,0.597247998021068,1.882614016532898,0.9958984375000002,1,0.015873015873015872,0.8352361020718535,1.3933277636121306,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.542410746216774,True,3.068338632583618,0.48690328001976013,3.8585290908813477,0.5864217877388,2.0632492708372245,1.10113410052401,3.417349338531494,0.5336893796920776,2.7549723734920764,0.4401172481605434,1.824669361114502,0.9809570312500003,0,0.0,1.1263429472421067,1.1982401154635347,4096
9,CONV2D,64,64,LEVEL.SLICE,Slice level,0.7877739071846008,True,4.456322193145752,0.6489765644073486,7.272491931915283,0.8616832494735718,2.398322873462094,1.821500841126029,5.747640609741211,0.7594895958900452,3.455124761416988,0.5384637339726449,1.7089811563491821,0.9987304687500002,1,0.015873015873015872,0.6941721173574426,1.965496502898924,4096
