layer_id,layer_type,N,M,level,comment,check,checkTF,norm,log_norm,normX,lognormX,alpha,alpha_weighted,spectral_norm,log_spectral_norm,stable_rank,log_stable_rank,softranklogratio,sigma_mp,numofSpikes,ratio_numofSpikes,mp_softrank,log_alpha_norm,NxM
1,CONV1D,50257,1600,LEVEL.SLICE,Slice level,0.04822768645257672,False,305.8015441894531,2.4854397773742676,9432.17578125,3.97461199760437,2.8451796691465203,11.235196995629323,8889.01171875,3.9488534927368164,10.520253974496114,1.0220262244556286,1.2588160037994385,0.3,1599,1.0,1.4060315892446608e-05,11.238445018530584,80411200
1,CONV1D,50257,1600,LEVEL.LAYER,Layer level,0.04822768645257672,0.0,305.8015441894531,2.4854397773742676,9432.17578125,3.97461199760437,2.8451796691465203,11.235196995629323,8889.01171875,3.9488534927368164,10.520253974496114,1.0220262244556286,1.2588160037994385,0.3,1599.0,1.0,1.4060315892446608e-05,11.238445018530584,80411200
2,CONV1D,1600,1024,LEVEL.SLICE,Slice level,0.015164750814437866,False,13.725564956665039,1.1375302076339722,69.95561218261719,1.8448225259780884,1.8896308187714521,3.02850049131985,40.058319091796875,1.602692723274231,4.7029047853486805,0.6723661861421547,1.4195224046707153,0.3,15,0.01466275659824047,0.007279360477573463,3.5261771512612645,1638400
2,CONV1D,1600,1024,LEVEL.LAYER,Layer level,0.015164750814437866,0.0,13.725564956665039,1.1375302076339722,69.95561218261719,1.8448225259780884,1.8896308187714521,3.02850049131985,40.058319091796875,1.602692723274231,4.7029047853486805,0.6723661861421547,1.4195224046707153,0.3,15.0,0.01466275659824047,0.007279360477573463,3.5261771512612645,1638400
8,CONV1D,4800,1600,LEVEL.SLICE,Slice level,0.05653254605597191,False,110.78071594238281,2.044464111328125,1153.992431640625,3.0622029304504395,2.3221276591971076,6.354014087922764,544.8659057617188,2.7362897396087646,22.52364556850505,1.3526386846761829,1.494333028793335,0.48457031249999993,1204,0.7529706066291432,0.0010722110081072007,6.906498781381091,7680000
8,CONV1D,4800,1600,LEVEL.LAYER,Layer level,0.05653254605597191,0.0,110.78071594238281,2.044464111328125,1153.992431640625,3.0622029304504395,2.3221276591971076,6.354014087922764,544.8659057617188,2.7362897396087646,22.52364556850505,1.3526386846761829,1.494333028793335,0.48457031249999993,1204.0,0.7529706066291432,0.0010722110081072007,6.906498781381091,7680000
9,CONV1D,1600,1600,LEVEL.SLICE,Slice level,0.016897047758102416,False,19.116825103759766,1.2814158201217651,20.55879020690918,1.312997579574585,3.2639630701358633,3.117853723218021,9.020599365234375,0.9552354216575623,40.51314107018846,1.6075959162659395,2.682931423187256,0.9526367187500002,2,0.0012507817385866166,0.4024194852004841,3.4298029012313176,2560000
9,CONV1D,1600,1600,LEVEL.LAYER,Layer level,0.016897047758102416,0.0,19.116825103759766,1.2814158201217651,20.55879020690918,1.312997579574585,3.2639630701358633,3.117853723218021,9.020599365234375,0.9552354216575623,40.51314107018846,1.6075959162659395,2.682931423187256,0.9526367187500002,2.0,0.0012507817385866166,0.4024194852004841,3.4298029012313176,2560000
14,CONV1D,6400,1600,LEVEL.SLICE,Slice level,0.03606135606765747,False,81.5975341796875,1.9116770029067993,319.1006164550781,2.503927707672119,4.245748063215189,10.10960511812332,240.49864196777344,2.381112575531006,27.68479694053726,1.4422413424433078,1.6057004928588867,0.3,1599,1.0,0.0008420003828358823,10.110228615114384,10240000
14,CONV1D,6400,1600,LEVEL.LAYER,Layer level,0.03606135606765747,0.0,81.5975341796875,1.9116770029067993,319.1006164550781,2.503927707672119,4.245748063215189,10.10960511812332,240.49864196777344,2.381112575531006,27.68479694053726,1.4422413424433078,1.6057004928588867,0.3,1599.0,1.0,0.0008420003828358823,10.110228615114384,10240000
