layer_id,layer_type,N,M,level,comment,check,checkTF,norm,log_norm,normX,lognormX,alpha,alpha_weighted,spectral_norm,log_spectral_norm,stable_rank,log_stable_rank,softranklogratio,sigma_mp,numofSpikes,ratio_numofSpikes,mp_softrank,log_alpha_norm,NxM
10,CONV2D,192,96,LEVEL.SLICE,Slice level,0.028015714408785135,False,2.6895084381103516,0.42967289686203003,1.7135112285614014,0.2338869571685791,1.3647284548936622,-0.1543011170997844,0.7707911729812622,-0.1130632683634758,9.384463031350267,0.972409427815841,-7.600552082061768,0.3,10,0.10526315789473684,0.34027299822031865,0.6931412050230178,18432
10,CONV2D,192,96,LEVEL.LAYER,Layer level,0.028015714408785135,0.0,2.6895084381103516,0.42967289686203003,1.7135112285614014,0.2338869571685791,1.3647284548936622,-0.1543011170997844,0.7707911729812622,-0.1130632683634758,9.384463031350267,0.972409427815841,-7.600552082061768,0.3,10.0,0.10526315789473684,0.34027299822031865,0.6931412050230178,18432
17,CONV2D,192,144,LEVEL.SLICE,Slice level,0.022506271894802674,False,2.646186351776123,0.42262041568756104,1.749585747718811,0.24293522536754608,1.398597944691063,-0.10147220763163713,0.8461498618125916,-0.07255271077156067,8.27548893900657,0.917793662537121,-11.650007247924805,0.3,8,0.055944055944055944,0.37036540812802776,0.6751031708968468,27648
17,CONV2D,192,144,LEVEL.LAYER,Layer level,0.022506271894802674,0.0,2.646186351776123,0.42262041568756104,1.749585747718811,0.24293522536754608,1.398597944691063,-0.10147220763163713,0.8461498618125916,-0.07255271077156067,8.27548893900657,0.917793662537121,-11.650007247924805,0.3,8.0,0.055944055944055944,0.37036540812802776,0.6751031708968468,27648
24,CONV2D,192,192,LEVEL.SLICE,Slice level,0.025162247320016224,False,3.416139841079712,0.5335356593132019,2.0066049098968506,0.3024618625640869,2.6651731841641997,-0.3086748923883267,0.765916645526886,-0.11581849306821823,15.23664063486643,1.1828892245781881,-9.213350296020508,0.9474609375,0,0.0,4.688139972365684,0.3988535198509444,36864
24,CONV2D,192,192,LEVEL.LAYER,Layer level,0.025162247320016224,0.0,3.416139841079712,0.5335356593132019,2.0066049098968506,0.3024618625640869,2.6651731841641997,-0.3086748923883267,0.765916645526886,-0.11581849306821823,15.23664063486643,1.1828892245781881,-9.213350296020508,0.9474609375,0.0,0.0,4.688139972365684,0.3988535198509444,36864
31,CONV2D,240,192,LEVEL.SLICE,Slice level,0.020266475869085348,False,3.076234817504883,0.48801949620246887,1.8884351253509521,0.27610206604003906,4.288257192178181,0.14365676329139596,1.0801889896392822,0.03349974751472473,8.760702034269505,0.9425389095234394,29.13544273376465,0.36823242187500016,4,0.020942408376963352,0.4505052454166983,0.24437173134637813,46080
31,CONV2D,240,192,LEVEL.LAYER,Layer level,0.020266475869085348,0.0,3.076234817504883,0.48801949620246887,1.8884351253509521,0.27610206604003906,4.288257192178181,0.14365676329139596,1.0801889896392822,0.03349974751472473,8.760702034269505,0.9425389095234394,29.13544273376465,0.36823242187500016,4.0,0.020942408376963352,0.4505052454166983,0.24437173134637813,46080
38,CONV2D,288,192,LEVEL.SLICE,Slice level,0.023185196735672552,False,3.8551621437072754,0.5860426425933838,2.3390166759490967,0.3690333068370819,3.0452392467697154,-0.10791100924875366,0.9216448068618774,-0.035436417907476425,16.125800378609906,1.2075212793623307,-33.076133728027344,0.38644531249999997,7,0.03664921465968586,0.5346643498228645,0.46344990310106454,55296
38,CONV2D,288,192,LEVEL.LAYER,Layer level,0.023185196735672552,0.0,3.8551621437072754,0.5860426425933838,2.3390166759490967,0.3690333068370819,3.0452392467697154,-0.10791100924875366,0.9216448068618774,-0.035436417907476425,16.125800378609906,1.2075212793623307,-33.076133728027344,0.38644531249999997,7.0,0.03664921465968586,0.5346643498228645,0.46344990310106454,55296
45,CONV2D,336,192,LEVEL.SLICE,Slice level,0.01981647227624262,False,3.5590298175811768,0.551331639289856,2.2090654373168945,0.34420856833457947,5.913533491416031,-0.2487453302422221,0.9076871871948242,-0.042063795030117035,13.954908561052026,1.1447269951377534,-26.21410369873047,0.3,15,0.07853403141361257,0.3057173761867598,-0.03574509490793171,64512
45,CONV2D,336,192,LEVEL.LAYER,Layer level,0.01981647227624262,0.0,3.5590298175811768,0.551331639289856,2.2090654373168945,0.34420856833457947,5.913533491416031,-0.2487453302422221,0.9076871871948242,-0.042063795030117035,13.954908561052026,1.1447269951377534,-26.21410369873047,0.3,15.0,0.07853403141361257,0.3057173761867598,-0.03574509490793171,64512
52,CONV2D,384,192,LEVEL.SLICE,Slice level,0.04014417778362614,False,7.707681655883789,0.8869237899780273,8.287262916564941,0.918411135673523,4.58405914389739,2.549686882717918,3.599205493927002,0.5562066435813904,16.505941612736397,1.2176403045252207,3.1891846656799316,0.42644531250000006,40,0.2094240837696335,0.14724508863178778,2.7510544432677224,73728
52,CONV2D,384,192,LEVEL.LAYER,Layer level,0.04014417778362614,0.0,7.707681655883789,0.8869237899780273,8.287262916564941,0.918411135673523,4.58405914389739,2.549686882717918,3.599205493927002,0.5562066435813904,16.505941612736397,1.2176403045252207,3.1891846656799316,0.42644531250000006,40.0,0.2094240837696335,0.14724508863178778,2.7510544432677224,73728
58,CONV2D,192,192,LEVEL.SLICE,Slice level,0.016372000177701313,False,2.222736358642578,0.3468879461288452,1.1191784143447876,0.0488993264734745,1.5709557833600514,-0.4438369559716077,0.5217623710632324,-0.28252723813056946,9.468967510396698,0.976302626417919,-2.45561146736145,0.95966796875,0,0.0,7.060389970859283,0.31916601327174304,36864
